relation_id,source,target,source_id,target_id,head_id,tail_id,head,tail,head_name,tail_name,head_type,tail_type,relation_type,relation_label,confidence,doc_id,chunk_id,source_name,source_file,evidence_text,extraction_method,expert_status,review_status
REL_EQ_000038,tech_eq_002,stage_eq_003,tech_eq_002,stage_eq_003,tech_eq_002,stage_eq_003,震后建筑损毁识别,震后评估,震后建筑损毁识别,震后评估,AITech,Scenario,SERVES_STAGE,SERVES_STAGE（服务阶段）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000039,tech_eq_002,data_eq_008,tech_eq_002,data_eq_008,tech_eq_002,data_eq_008,震后建筑损毁识别,xBD,震后建筑损毁识别,xBD,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000040,tech_eq_002,data_eq_009,tech_eq_002,data_eq_009,tech_eq_002,data_eq_009,震后建筑损毁识别,Copernicus EMS,震后建筑损毁识别,Copernicus EMS,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000041,tech_eq_002,data_eq_010,tech_eq_002,data_eq_010,tech_eq_002,data_eq_010,震后建筑损毁识别,ALOS-2-BDE,震后建筑损毁识别,ALOS-2-BDE,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000042,tech_eq_002,data_eq_011,tech_eq_002,data_eq_011,tech_eq_002,data_eq_011,震后建筑损毁识别,Sentinel-1,震后建筑损毁识别,Sentinel-1,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000043,tech_eq_002,data_eq_012,tech_eq_002,data_eq_012,tech_eq_002,data_eq_012,震后建筑损毁识别,PALSAR-2,震后建筑损毁识别,PALSAR-2,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000044,tech_eq_002,data_eq_013,tech_eq_002,data_eq_013,tech_eq_002,data_eq_013,震后建筑损毁识别,OpenStreetMap,震后建筑损毁识别,OpenStreetMap,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000045,tech_eq_002,data_eq_014,tech_eq_002,data_eq_014,tech_eq_002,data_eq_014,震后建筑损毁识别,建筑物足迹,震后建筑损毁识别,建筑物足迹,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000046,tech_eq_002,task_eq_004,tech_eq_002,task_eq_004,tech_eq_002,task_eq_004,震后建筑损毁识别,震后建筑损毁识别,震后建筑损毁识别,震后建筑损毁识别,AITech,Task,SOLVES,SOLVES（解决任务）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000047,tech_eq_002,model_eq_001,tech_eq_002,model_eq_001,tech_eq_002,model_eq_001,震后建筑损毁识别,CNN,震后建筑损毁识别,CNN,AITech,Model,USES_MODEL,USES_MODEL（采用模型）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000048,tech_eq_002,model_eq_006,tech_eq_002,model_eq_006,tech_eq_002,model_eq_006,震后建筑损毁识别,U-Net,震后建筑损毁识别,U-Net,AITech,Model,USES_MODEL,USES_MODEL（采用模型）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000049,tech_eq_002,model_eq_005,tech_eq_002,model_eq_005,tech_eq_002,model_eq_005,震后建筑损毁识别,Transformer,震后建筑损毁识别,Transformer,AITech,Model,USES_MODEL,USES_MODEL（采用模型）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000050,tech_eq_002,limit_eq_010,tech_eq_002,limit_eq_010,tech_eq_002,limit_eq_010,震后建筑损毁识别,光学影像云层遮挡,震后建筑损毁识别,光学影像云层遮挡,AITech,Limitation,LIMITED_BY,LIMITED_BY（受限于）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000051,tech_eq_002,limit_eq_009,tech_eq_002,limit_eq_009,tech_eq_002,limit_eq_009,震后建筑损毁识别,SAR 影像解释不确定性,震后建筑损毁识别,SAR 影像解释不确定性,AITech,Limitation,LIMITED_BY,LIMITED_BY（受限于）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000052,tech_eq_002,limit_eq_011,tech_eq_002,limit_eq_011,tech_eq_002,limit_eq_011,震后建筑损毁识别,中等损伤标签混淆,震后建筑损毁识别,中等损伤标签混淆,AITech,Limitation,LIMITED_BY,LIMITED_BY（受限于）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000053,data_eq_008,product_eq_006,data_eq_008,product_eq_006,data_eq_008,product_eq_006,xBD,震损标签图,xBD,震损标签图,Dataset,ImpactProduct,HAS_IMPACT,HAS_IMPACT（产生影响）,0.6,EQ_DOC_005,CHK_EQ_000014,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"...损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景） [53, 54] | 3波段标准 RGB 图像，源自 Maxar/DigitalGlobe 开放数据计划 [53, 56] | 个高精度标定建筑物多边形（Foot",规则抽取,待复核,待复核
REL_EQ_000054,data_eq_010,case_eq_001,data_eq_010,case_eq_001,data_eq_010,case_eq_001,ALOS-2-BDE,2024 年日本能登半岛地震,ALOS-2-BDE,2024 年日本能登半岛地震,Dataset,Case,VALIDATED_IN,VALIDATED_IN（案例验证）,0.6,EQ_DOC_005,CHK_EQ_000014,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"...分级：无可见损伤（Grade 0）、可能损伤（不确定性）、受损（Grade 1-3）、被毁（Grade 4-5） [58, 59] | | ALOS-2-BDE (能登地震震损底图) [62] | 2024 年能登半岛重点受灾城镇（轮岛市、珠洲市、能登町、穴水町、七尾市） [2, 62] | 日本 L 波段 PALSAR-2 合成孔径雷达影像，支持 spotlight（1x3m）及 stripmap（3m）高分辨观测 [63] |",规则抽取,待复核,待复核
REL_EQ_000055,tech_eq_003,stage_eq_003,tech_eq_003,stage_eq_003,tech_eq_003,stage_eq_003,遥感震损智能解译,震后评估,遥感震损智能解译,震后评估,AITech,Scenario,SERVES_STAGE,SERVES_STAGE（服务阶段）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程...",规则抽取,待复核,待复核
REL_EQ_000056,tech_eq_003,task_eq_004,tech_eq_003,task_eq_004,tech_eq_003,task_eq_004,遥感震损智能解译,震后建筑损毁识别,遥感震损智能解译,震后建筑损毁识别,AITech,Task,SOLVES,SOLVES（解决任务）,0.6,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程...",规则抽取,待复核,待复核
REL_EQ_000057,tech_eq_003,data_eq_008,tech_eq_003,data_eq_008,tech_eq_003,data_eq_008,遥感震损智能解译,xBD,遥感震损智能解译,xBD,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.9,EQ_DOC_005,CHK_EQ_000014,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"| 遥感与震损标签数据集名称 | 空间覆盖范围与覆盖灾区详情 | 原始影像波段与雷达传感器规格 | 建筑物 Footprint 注释数与图像像素分辨率 | 采用的建筑物震损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景）",规则抽取,待复核,待复核
REL_EQ_000058,tech_eq_003,data_eq_009,tech_eq_003,data_eq_009,tech_eq_003,data_eq_009,遥感震损智能解译,Copernicus EMS,遥感震损智能解译,Copernicus EMS,AITech,Dataset,DEPENDS_ON,DEPENDS_ON（依赖数据）,0.75,EQ_DOC_005,CHK_EQ_000014,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"| 遥感与震损标签数据集名称 | 空间覆盖范围与覆盖灾区详情 | 原始影像波段与雷达传感器规格 | 建筑物 Footprint 注释数与图像像素分辨率 | 采用的建筑物震损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景）",规则抽取,待复核,待复核
